trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
17,False,lstm,11,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.1430963813659731,inf,inf,inf,inf,inf,0.9144718931730204,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
18,False,lstm,11,False,128,3,0.1,32,40,16,0.0003,64,0.2,8,0.0,real,,0,0,30.0,inf,0.5952331552634368,inf,inf,inf,inf,inf,0.7971702287352183,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
19,False,lstm,11,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.1345718657528912,inf,inf,inf,inf,inf,0.8789637978871664,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
20,False,lstm,11,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.0531804697919926,inf,inf,inf,inf,inf,0.8705039850676595,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
21,False,lstm,29,False,256,3,0.2,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.1445087620021646,inf,inf,inf,inf,inf,0.8830193338060873,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
22,False,lstm,29,False,256,3,0.2,32,40,17,0.0003,64,0.2,9,0.0001,real,,0,0,30.0,inf,0.5758634674119519,inf,inf,inf,inf,inf,0.7430314247201129,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
23,False,lstm,29,False,256,3,0.2,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.1512255403730605,inf,inf,inf,inf,inf,0.8639276023264284,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
24,False,lstm,29,False,256,3,0.2,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1210486574508063,inf,inf,inf,inf,inf,0.8142732241297163,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
25,False,lstm,29,False,128,3,0.2,32,40,10,0.001,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.1601506704652924,inf,inf,inf,inf,inf,0.9034461210146978,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
26,False,lstm,29,False,128,3,0.2,32,40,13,0.001,64,0.2,5,0.0001,real,,0,0,30.0,inf,0.7276757493749395,inf,inf,inf,inf,inf,0.7828687737627728,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
