trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
27,False,gru,29,False,128,3,0.2,32,40,9,0.001,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.1276707958292078,inf,inf,inf,inf,inf,0.9294074468259458,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
28,False,gru,29,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.092182853363203,inf,inf,inf,inf,inf,0.7864638229005035,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
29,False,gru,29,False,256,3,0.1,32,40,9,0.0003,64,0.2,1,0.0,real,,0,0,30.0,inf,1.0941797753388893,inf,inf,inf,inf,inf,0.928764140193307,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
30,False,gru,29,False,256,3,0.1,32,40,15,0.0003,64,0.2,7,0.0,real,,0,0,30.0,inf,0.6273402872386279,inf,inf,inf,inf,inf,0.7618550927658391,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
31,False,gru,29,False,256,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.0976234232937847,inf,inf,inf,inf,inf,0.8559467216774269,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
32,False,gru,29,False,256,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.0657598157102408,inf,inf,inf,inf,inf,0.8066757207666261,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
33,False,gru,29,False,256,2,0.1,32,40,15,0.0003,64,0.2,7,0.0001,real,,0,0,30.0,inf,1.187017199804645,inf,inf,inf,inf,inf,0.7781812970980895,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
34,False,gru,29,False,256,2,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,0.5830344034207834,inf,inf,inf,inf,inf,0.7717799563718036,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
35,False,gru,29,False,256,2,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.2425333703005756,inf,inf,inf,inf,inf,0.8071876290109422,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
36,False,gru,29,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1180627839316444,inf,inf,inf,inf,inf,0.7823557665315667,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
