trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
42,False,transformer,47,False,256,3,0.2,32,40,9,0.0003,64,0.2,1,0.0001,real,,0,0,30.0,inf,0.6950574989791389,inf,inf,inf,inf,inf,0.9183653877518041,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
43,False,transformer,47,False,256,3,0.2,32,40,15,0.0003,64,0.2,7,0.0001,real,,0,0,30.0,inf,1.3038955088014956,inf,inf,inf,inf,inf,0.8178811002660681,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
44,False,transformer,47,False,256,3,0.2,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1047905391872317,inf,inf,inf,inf,inf,0.8386304180575208,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
45,False,transformer,47,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1237163795793659,inf,inf,inf,inf,inf,0.8522688676211678,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
46,False,transformer,47,False,128,3,0.2,32,40,28,0.001,64,0.2,20,0.0001,real,,0,0,30.0,inf,0.5039814828752397,inf,inf,inf,inf,inf,0.6830806298953731,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
47,False,transformer,47,False,128,3,0.2,32,40,16,0.001,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.1105186453572027,inf,inf,inf,inf,inf,0.8118273297945658,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
48,False,transformer,47,False,128,3,0.2,32,40,17,0.001,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.153362706958097,inf,inf,inf,inf,inf,0.749855014433189,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
49,False,transformer,47,False,256,3,0.1,32,40,20,0.0003,64,0.2,12,0.0,real,,0,0,30.0,inf,1.1582816548493995,inf,inf,inf,inf,inf,0.7417105711965019,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
50,False,transformer,47,False,256,3,0.1,32,40,9,0.0003,64,0.2,1,0.0,real,,0,0,30.0,inf,0.6896799593358427,inf,inf,inf,inf,inf,0.9221697467613995,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
51,False,transformer,47,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.1878669747599848,inf,inf,inf,inf,inf,0.847547692546138,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
52,False,transformer,47,False,256,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.0949848949322143,inf,inf,inf,inf,inf,0.8288321255133478,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
53,False,transformer,47,False,256,2,0.1,32,40,19,0.0003,64,0.2,11,0.0001,real,,0,0,30.0,inf,1.1423309922438447,inf,inf,inf,inf,inf,0.7764503689143698,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
54,False,transformer,47,False,256,2,0.1,32,40,20,0.0003,64,0.2,12,0.0001,real,,0,0,30.0,inf,0.4810700260841095,inf,inf,inf,inf,inf,0.7378576709972164,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
55,False,transformer,47,False,256,2,0.1,32,40,9,0.0003,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.033020227043717,inf,inf,inf,inf,inf,0.9285139498004207,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
56,False,transformer,47,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.080257596971863,inf,inf,inf,inf,inf,0.8325655761311512,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
57,False,transformer,47,False,128,3,0.1,32,40,24,0.0003,64,0.2,16,0.0,real,,0,0,30.0,inf,1.0462713209261307,inf,inf,inf,inf,inf,0.7391688368111824,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
58,False,transformer,47,False,128,3,0.1,32,40,23,0.0003,64,0.2,15,0.0,real,,0,0,30.0,inf,0.5797991935197297,inf,inf,inf,inf,inf,0.7591091736545408,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
59,False,transformer,47,False,128,3,0.1,32,40,23,0.0003,64,0.2,15,0.0,real,,0,0,30.0,inf,1.2254243691762288,inf,inf,inf,inf,inf,0.749532855351766,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
60,False,transformer,47,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.0419825692742684,inf,inf,inf,inf,inf,0.8498388576577527,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
61,False,transformer,71,False,256,3,0.2,32,40,18,0.0003,64,0.2,10,0.0001,real,,0,0,30.0,inf,1.0436987702117277,inf,inf,inf,inf,inf,0.7772120694504826,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
62,False,transformer,71,False,256,3,0.2,32,40,25,0.0003,64,0.2,17,0.0001,real,,0,0,30.0,inf,0.5475152191278096,inf,inf,inf,inf,inf,0.7143592174944838,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
63,False,transformer,71,False,256,3,0.2,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.3145273394054837,inf,inf,inf,inf,inf,0.8191188342482956,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
64,False,transformer,71,False,256,3,0.2,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.0468824657330167,inf,inf,inf,inf,inf,0.8526153892122966,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
65,False,transformer,71,False,128,3,0.2,32,40,11,0.001,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.1978460004613305,inf,inf,inf,inf,inf,0.8708720882950233,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
